{'tag': '내가', 'count': 467}
{'tag': '말이에요', 'count': 8}
{'tag': '오는', 'count': 8}
{'tag': '챈들러랑', 'count': 8}
{'tag': '원해', 'count': 8}
{'tag': '맘대로', 'count': 8}
{'tag': '보기', 'count': 8}
{'tag': '멋져', 'count': 8}
{'tag': '자식', 'count': 8}
{'tag': '옆에', 'count': 8}
{'tag': '게다가', 'count': 8}
{'tag': '손님', 'count': 8}
{'tag': '말예요', 'count': 8}
{'tag': '캐시', 'count': 8}
{'tag': '거냐', 'count': 8}
{'tag': '오늘은', 'count': 8}
{'tag': '건가요', 'count': 8}
{'tag': '살고', 'count': 8}
{'tag': '어쩌면', 'count': 8}
{'tag': '절대로', 'count': 8}
{'tag': '근사하다', 'count': 8}
{'tag': '바보', 'count': 8}
{'tag': '벗고', 'count': 8}
{'tag': '것이', 'count': 8}
{'tag': '내내', 'count': 8}
{'tag': '하면서', 'count': 8}
{'tag': '왔다', 'count': 8}
{'tag': '전화해서', 'count': 8}
{'tag': '묻었어', 'count': 8}
{'tag': '화가', 'count': 8}
{'tag': '뭐요', 'count': 8}
{'tag': '소리가', 'count': 8}
{'tag': '파티에', 'count': 8}
{'tag': '갔다', 'count': 8}
{'tag': '연기를', 'count': 8}
{'tag': '열쇠', 'count': 8}
{'tag': '분명히', 'count': 8}
{'tag': '추수감사절', 'count': 8}
{'tag': '나온', 'count': 8}
{'tag': '가야겠다', 'count': 8}
{'tag': '않고', 'count': 8}
{'tag': '인형', 'count': 8}
{'tag': '그러다', 'count': 8}
{'tag': '엄마는', 'count': 8}
{'tag': '들어가서', 'count': 8}
{'tag': '어떡하지', 'count': 8}
{'tag': '공짜', 'count': 8}
{'tag': '자주', 'count': 8}
{'tag': '있는지', 'count': 8}
{'tag': '나오는', 'count': 8}
{'tag': '오디션', 'count': 8}
{'tag': '미안해요', 'count': 8}
{'tag': '담배', 'count': 8}
{'tag': '만나', 'count': 8}
{'tag': '기억', 'count': 8}
{'tag': '전화했어', 'count': 8}
{'tag': '그러면', 'count': 8}
{'tag': '됐다', 'count': 8}
{'tag': '안녕하쇼', 'count': 8}
{'tag': '예쁜', 'count': 8}
{'tag': '싫어요', 'count': 8}
{'tag': '줘서', 'count': 8}
{'tag': '자길', 'count': 8}
{'tag': '다음에', 'count': 8}
{'tag': '분이', 'count': 8}
{'tag': '봐라', 'count': 8}
{'tag': '싶었는데', 'count': 8}
{'tag': '병원에', 'count': 8}
{'tag': '생각하는', 'count': 8}
{'tag': '해줘', 'count': 8}
{'tag': '가슴', 'count': 8}
{'tag': '훌륭한', 'count': 8}
{'tag': '모나', 'count': 8}
{'tag': '물어봐도', 'count': 8}
{'tag': '줄게', 'count': 8}
{'tag': '이틀', 'count': 8}
{'tag': '겁니다', 'count': 8}
{'tag': '어쩌다', 'count': 8}
{'tag': '중에서', 'count': 8}
{'tag': '마실', 'count': 8}
{'tag': '가져왔어', 'count': 8}
{'tag': '있어야', 'count': 8}
{'tag': '거의', 'count': 8}
{'tag': '케이크', 'count': 8}
{'tag': '노래', 'count': 8}
{'tag': '나왔어', 'count': 8}
{'tag': '사이에', 'count': 8}
{'tag': '알겠어', 'count': 8}
{'tag': '만날', 'count': 8}
{'tag': '이름이', 'count': 7}
{'tag': '밤새', 'count': 7}
{'tag': '자네', 'count': 7}
{'tag': '누구랑', 'count': 7}
{'tag': '하다니', 'count': 7}
{'tag': '하던', 'count': 7}
{'tag': '지도', 'count': 7}
{'tag': '처음으로', 'count': 7}
{'tag': '결혼해', 'count': 7}
{'tag': '최악의', 'count': 7}
{'tag': '에마', 'count': 7}
{'tag': '준비했어', 'count': 7}
{'tag': '다시는', 'count': 7}
{'tag': '어딨어', 'count': 7}
{'tag': '여러분', 'count': 7}
{'tag': '앞으로', 'count': 7}
{'tag': '봅시다', 'count': 7}
{'tag': '없을', 'count': 7}
{'tag': '애를', 'count': 7}
{'tag': '것을', 'count': 7}
{'tag': '괜찮지', 'count': 7}
{'tag': '장난', 'count': 7}
{'tag': '결혼식을', 'count': 7}
{'tag': '그날', 'count': 7}
{'tag': '바꿔', 'count': 7}
{'tag': '왜냐하면', 'count': 7}
{'tag': '들어요', 'count': 7}
{'tag': '관계에', 'count': 7}
{'tag': '생각은', 'count': 7}
{'tag': '소리예요', 'count': 7}
{'tag': '즐거웠어요', 'count': 7}
{'tag': '한잔', 'count': 7}
{'tag': '것만', 'count': 7}
{'tag': '들었어요', 'count': 7}
{'tag': '가족', 'count': 7}
{'tag': '그러는', 'count': 7}
{'tag': '관계를', 'count': 7}
{'tag': '여자는', 'count': 7}
{'tag': '예쁘다', 'count': 7}
{'tag': '있다는', 'count': 7}
{'tag': '기다려', 'count': 7}
{'tag': '드디어', 'count': 7}
{'tag': '챈들러를', 'count': 7}
{'tag': '가진', 'count': 7}
{'tag': '대해서', 'count': 7}
{'tag': '손은', 'count': 7}
{'tag': '나올', 'count': 7}
{'tag': '침대에서', 'count': 7}
{'tag': '들어가', 'count': 7}
{'tag': '망할', 'count': 7}
{'tag': '오셨어요', 'count': 7}
{'tag': '이해해', 'count': 7}
{'tag': '있대', 'count': 7}
{'tag': '키스했어', 'count': 7}
{'tag': '있었거든', 'count': 7}
{'tag': '있게', 'count': 7}
{'tag': '부츠', 'count': 7}
{'tag': '파티를', 'count': 7}
{'tag': '하세요', 'count': 7}
{'tag': '실례합니다', 'count': 7}
{'tag': '그의', 'count': 7}
{'tag': '목소리', 'count': 7}
{'tag': '했니', 'count': 7}
{'tag': '맛있어', 'count': 7}
{'tag': '어머', 'count': 7}
{'tag': '먹는', 'count': 7}
{'tag': '먹어', 'count': 7}
{'tag': '손을', 'count': 7}
{'tag': '트리비아니', 'count': 7}
{'tag': '모르는', 'count': 7}
{'tag': '한대', 'count': 7}
{'tag': '마셔', 'count': 7}
{'tag': '드릴까요', 'count': 7}
{'tag': '그렇다고', 'count': 7}
{'tag': '친구한테', 'count': 7}
{'tag': '전화해', 'count': 7}
{'tag': '결국', 'count': 7}
{'tag': '없고', 'count': 7}
{'tag': '덕분에', 'count': 7}
{'tag': '녀석', 'count': 7}
{'tag': '보낼', 'count': 7}
{'tag': '열어', 'count': 7}
{'tag': '놈이', 'count': 7}
{'tag': '겨우', 'count': 7}
{'tag': '결정을', 'count': 7}
{'tag': '기회가', 'count': 7}
{'tag': '죽을', 'count': 7}
{'tag': '아빠랑', 'count': 7}
{'tag': '마음', 'count': 7}
{'tag': '싫어해', 'count': 7}
{'tag': '위한', 'count': 7}
{'tag': '포르노', 'count': 7}
{'tag': '도와', 'count': 7}
{'tag': '요리', 'count': 7}
{'tag': '좋다고', 'count': 7}
{'tag': '때부터', 'count': 7}
{'tag': '최고야', 'count': 7}
{'tag': '되겠다', 'count': 7}
{'tag': '저건', 'count': 7}
{'tag': '카메라', 'count': 7}
{'tag': '있겠어', 'count': 7}
{'tag': '말라고', 'count': 7}
{'tag': '끝났어', 'count': 7}
{'tag': '천천히', 'count': 7}
{'tag': '나보다', 'count': 7}
{'tag': '아니잖아', 'count': 7}
{'tag': '들려', 'count': 7}
{'tag': '건가', 'count': 7}
{'tag': '아이', 'count': 7}
{'tag': '그렇다니까', 'count': 7}
{'tag': '방법이', 'count': 7}
{'tag': '필요해요', 'count': 7}
{'tag': '간다', 'count': 7}
{'tag': '생각한', 'count': 7}
{'tag': '않아요', 'count': 7}
{'tag': '죽는', 'count': 7}
{'tag': '산타', 'count': 7}
{'tag': '재미있게', 'count': 7}
{'tag': '별로', 'count': 7}
{'tag': '쓰는', 'count': 7}
{'tag': '믿어', 'count': 7}
{'tag': '기가', 'count': 7}
{'tag': '보네', 'count': 7}
{'tag': '당신과', 'count': 7}
{'tag': '지난주에', 'count': 7}
{'tag': '정확히', 'count': 7}
{'tag': '집이', 'count': 7}
{'tag': '밤을', 'count': 7}
{'tag': '있겠지', 'count': 7}
{'tag': '조이와', 'count': 7}
{'tag': '축하한다', 'count': 7}
{'tag': '이름을', 'count': 7}
{'tag': '들은', 'count': 7}
{'tag': '남자들은', 'count': 7}
{'tag': '얘기좀', 'count': 7}
{'tag': '행복한', 'count': 7}
{'tag': '결혼하는', 'count': 7}
{'tag': '한번은', 'count': 7}
{'tag': '싶대', 'count': 7}
{'tag': '로스를', 'count': 7}
{'tag': '해볼까', 'count': 7}
{'tag': '데이빗', 'count': 7}
{'tag': '일이죠', 'count': 7}
{'tag': '키스하고', 'count': 7}
{'tag': '아무튼', 'count': 7}
{'tag': '약혼', 'count': 7}
{'tag': '회사', 'count': 6}
{'tag': '먹었어', 'count': 6}
{'tag': '마저', 'count': 6}
{'tag': '끝내고', 'count': 6}
{'tag': '기억해', 'count': 6}
{'tag': 'FㆍRㆍIㆍEㆍNㆍDㆍS', 'count': 6}
{'tag': '싶지만', 'count': 6}
{'tag': '여전히', 'count': 6}
{'tag': '했잖아요', 'count': 6}
{'tag': '에이미', 'count': 6}
{'tag': '언제나', 'count': 6}
{'tag': '똑같은', 'count': 6}
{'tag': '마이크가', 'count': 6}
{'tag': '손으로', 'count': 6}
{'tag': '애기', 'count': 6}
{'tag': '애는', 'count': 6}
{'tag': '식으로', 'count': 6}
{'tag': '그랬지', 'count': 6}
{'tag': '너를', 'count': 6}
{'tag': '서른', 'count': 6}
{'tag': '되게', 'count': 6}
{'tag': '신난다', 'count': 6}
{'tag': '카드', 'count': 6}
{'tag': '시간이', 'count': 6}
{'tag': '게살', 'count': 6}
{'tag': '부탁', 'count': 6}
{'tag': '친구의', 'count': 6}
{'tag': '친구랑', 'count': 6}
{'tag': '좋아할', 'count': 6}
{'tag': '가방', 'count': 6}
{'tag': '생각해봐', 'count': 6}
{'tag': '찾고', 'count': 6}
{'tag': '문제를', 'count': 6}
{'tag': '거잖아', 'count': 6}
{'tag': '입에', 'count': 6}
{'tag': '어쩔', 'count': 6}
{'tag': '있더라', 'count': 6}
{'tag': '모르겠어', 'count': 6}
{'tag': '냉장고', 'count': 6}
{'tag': '엄마랑', 'count': 6}
{'tag': '얘는', 'count': 6}
{'tag': '처음엔', 'count': 6}
{'tag': '당신은', 'count': 6}
{'tag': '아니라고', 'count': 6}
{'tag': '주머니에', 'count': 6}
{'tag': '것보다', 'count': 6}
{'tag': '누굴', 'count': 6}
{'tag': '남의', 'count': 6}
{'tag': '만나고', 'count': 6}
{'tag': '살짝', 'count': 6}
{'tag': '생겼어', 'count': 6}
{'tag': '아는데', 'count': 6}
{'tag': '줬어', 'count': 6}
{'tag': '침실', 'count': 6}
{'tag': '학교', 'count': 6}
{'tag': '테니까', 'count': 6}
{'tag': '모니카를', 'count': 6}
{'tag': '우리를', 'count': 6}
{'tag': '이쪽은', 'count': 6}
{'tag': '계획', 'count': 6}
{'tag': '의자', 'count': 6}
{'tag': '상자', 'count': 6}
{'tag': '없네', 'count': 6}
{'tag': '죽은', 'count': 6}
{'tag': '로스와', 'count': 6}
{'tag': '멋졌어', 'count': 6}
{'tag': '여섯', 'count': 6}
{'tag': '봐야지', 'count': 6}
{'tag': '자긴', 'count': 6}
{'tag': '깜짝', 'count': 6}
{'tag': '끝나고', 'count': 6}
{'tag': '한다', 'count': 6}
{'tag': '떨어져', 'count': 6}
{'tag': '썼어', 'count': 6}
{'tag': '조심해', 'count': 6}
{'tag': '학생들이', 'count': 6}
{'tag': '그것', 'count': 6}
{'tag': '말이지', 'count': 6}
{'tag': '접시', 'count': 6}
{'tag': '여자와', 'count': 6}
{'tag': '보다', 'count': 6}
{'tag': '와봐', 'count': 6}
{'tag': '저랑', 'count': 6}
{'tag': '행동을', 'count': 6}
{'tag': '입으면', 'count': 6}
{'tag': '그니까', 'count': 6}
{'tag': '주면', 'count': 6}
{'tag': '생의', 'count': 6}
{'tag': '몸에', 'count': 6}
{'tag': '게이', 'count': 6}
{'tag': '이야기', 'count': 6}
{'tag': '잘난', 'count': 6}
{'tag': '예를', 'count': 6}
{'tag': '뭐라고요', 'count': 6}
{'tag': '여자들은', 'count': 6}
{'tag': '미시시피', 'count': 6}
{'tag': '대고', 'count': 6}
{'tag': '달라고', 'count': 6}
{'tag': '섹스를', 'count': 6}
{'tag': '하니까', 'count': 6}
{'tag': '몰래', 'count': 6}
{'tag': '피비한테', 'count': 6}
{'tag': '맨날', 'count': 6}
{'tag': '칠면조', 'count': 6}
{'tag': '남자들이', 'count': 6}
{'tag': '선물로', 'count': 6}
{'tag': '물건을', 'count': 6}
{'tag': '되는데', 'count': 6}
{'tag': '그만해', 'count': 6}
{'tag': '감정을', 'count': 6}
{'tag': '친구야', 'count': 6}
{'tag': '아버지', 'count': 6}
{'tag': '좋아해요', 'count': 6}
{'tag': '화장실에서', 'count': 6}
{'tag': '들어가도', 'count': 6}
{'tag': '나면', 'count': 6}
{'tag': '발로', 'count': 6}
{'tag': '때문이야', 'count': 6}
{'tag': '없니', 'count': 6}
{'tag': '차라리', 'count': 6}
{'tag': '뭐예요', 'count': 6}
{'tag': '에밀리는', 'count': 6}
{'tag': '말씀', 'count': 6}
{'tag': '만한', 'count': 6}
{'tag': '누군데', 'count': 6}
{'tag': '걸리는', 'count': 6}
{'tag': '사실은', 'count': 6}
{'tag': '많아요', 'count': 6}
{'tag': '그는', 'count': 6}
{'tag': '남자친구', 'count': 6}
{'tag': '사귄', 'count': 6}
{'tag': '사나이', 'count': 6}
{'tag': '친구도', 'count': 6}
{'tag': '봤는데', 'count': 6}
{'tag': '누구시죠', 'count': 6}
{'tag': '말이죠', 'count': 6}
{'tag': '만나면', 'count': 6}
{'tag': '머리에', 'count': 6}
{'tag': '엠마가', 'count': 6}
{'tag': '왠지', 'count': 6}
{'tag': '다음엔', 'count': 6}
{'tag': '않을까', 'count': 6}
{'tag': '댄스', 'count': 6}
{'tag': '안에서', 'count': 6}
{'tag': '그렇죠', 'count': 6}
{'tag': '아름다운', 'count': 6}
{'tag': '모습을', 'count': 6}
{'tag': '오랫동안', 'count': 6}
{'tag': '문제야', 'count': 6}
{'tag': '돌아가셨어', 'count': 6}
{'tag': '그렇구나', 'count': 6}
{'tag': '반가웠어요', 'count': 6}
{'tag': '도움이', 'count': 6}
{'tag': '만났는데', 'count': 6}
{'tag': '만들', 'count': 6}
{'tag': '준비가', 'count': 6}
{'tag': '된다는', 'count': 6}
{'tag': '봤어요', 'count': 6}
{'tag': '합니다', 'count': 6}
{'tag': '위해서', 'count': 6}
{'tag': '자리', 'count': 6}
{'tag': '뜻인지', 'count': 6}
{'tag': '똑같이', 'count': 6}
{'tag': '짜샤', 'count': 6}
{'tag': '에밀리를', 'count': 6}
{'tag': '말할게', 'count': 6}
{'tag': '남았어', 'count': 6}
{'tag': '냄새', 'count': 6}
{'tag': '에밀리가', 'count': 6}
{'tag': '따라', 'count': 6}
{'tag': '여자들이', 'count': 6}
{'tag': '모니카와', 'count': 6}
{'tag': '위하여', 'count': 6}
{'tag': '이상해', 'count': 6}
{'tag': '못해', 'count': 6}
{'tag': '타는', 'count': 6}
{'tag': '믿을', 'count': 6}
{'tag': '얘기는', 'count': 6}
{'tag': '생각이야', 'count': 6}
{'tag': '관계가', 'count': 6}
{'tag': '열쇠를', 'count': 6}
{'tag': '자기랑', 'count': 6}
{'tag': '앉아서', 'count': 6}
{'tag': '했죠', 'count': 6}
{'tag': '테이블', 'count': 6}
{'tag': '애인', 'count': 6}
{'tag': '얘기할', 'count': 6}
{'tag': '레이첼도', 'count': 6}
{'tag': '그래야지', 'count': 6}
{'tag': '좀더', 'count': 6}
{'tag': '문제', 'count': 6}
{'tag': '사귀던', 'count': 6}
{'tag': '개를', 'count': 6}
{'tag': '이쪽으로', 'count': 6}
{'tag': '누구한테', 'count': 6}
{'tag': '조이한테', 'count': 6}
{'tag': '마크', 'count': 6}
{'tag': '선물이야', 'count': 6}
{'tag': '주려고', 'count': 6}
{'tag': '빨랑', 'count': 6}
{'tag': '뻔했어', 'count': 6}
{'tag': '사랑한다고', 'count': 6}
{'tag': '여자들', 'count': 6}
{'tag': '위에', 'count': 6}
{'tag': '기분은', 'count': 6}
{'tag': '오리', 'count': 6}
{'tag': '땅콩', 'count': 6}
{'tag': '재니스', 'count': 6}
{'tag': '리차드가', 'count': 6}
{'tag': '보인다', 'count': 6}
{'tag': '해줬어', 'count': 6}
{'tag': '거짓말', 'count': 6}
{'tag': '하드', 'count': 6}
{'tag': '데이트는', 'count': 6}
{'tag': '여기에', 'count': 6}
{'tag': '오면', 'count': 6}
{'tag': '싶니', 'count': 6}
{'tag': '교수님', 'count': 6}
{'tag': '유일한', 'count': 6}
{'tag': '런던에서', 'count': 6}
{'tag': '얘기하고', 'count': 6}
{'tag': '내놔', 'count': 6}
{'tag': '영국', 'count': 5}
{'tag': '빈다', 'count': 5}
{'tag': '시간에', 'count': 5}
{'tag': '됐는데', 'count': 5}
{'tag': '편지를', 'count': 5}
{'tag': '맛있는', 'count': 5}
{'tag': '아니네', 'count': 5}
{'tag': 'Where', 'count': 5}
{'tag': '누군가', 'count': 5}
{'tag': '특별히', 'count': 5}
{'tag': '나가고', 'count': 5}
{'tag': '그랬죠', 'count': 5}
{'tag': '설마', 'count': 5}
{'tag': '쟤가', 'count': 5}
{'tag': '언니', 'count': 5}
{'tag': '있단', 'count': 5}
{'tag': '거였어', 'count': 5}
{'tag': '어떻고', 'count': 5}
{'tag': '팔았어', 'count': 5}
{'tag': '취한', 'count': 5}
{'tag': '좋더라', 'count': 5}
{'tag': '계획을', 'count': 5}
{'tag': '나오면', 'count': 5}
{'tag': '있던데', 'count': 5}
{'tag': '그런게', 'count': 5}
{'tag': '소금', 'count': 5}
{'tag': '넣은', 'count': 5}
{'tag': '선생님', 'count': 5}
{'tag': '늦게', 'count': 5}
{'tag': '동시에', 'count': 5}
{'tag': '싶었던', 'count': 5}
{'tag': '조이를', 'count': 5}
{'tag': '얼굴에', 'count': 5}
{'tag': '이리와', 'count': 5}
{'tag': '소릴', 'count': 5}
{'tag': '좋을까', 'count': 5}
{'tag': '아가', 'count': 5}
{'tag': '말해봐', 'count': 5}
{'tag': '당신에', 'count': 5}
{'tag': '말인지', 'count': 5}
{'tag': '조금씩', 'count': 5}
{'tag': '맞지', 'count': 5}
{'tag': '시에', 'count': 5}
{'tag': '없으니까', 'count': 5}
{'tag': '돈으로', 'count': 5}
{'tag': '여행', 'count': 5}
{'tag': '동생이랑', 'count': 5}
{'tag': '바래', 'count': 5}
{'tag': '사랑하고', 'count': 5}
{'tag': '치즈', 'count': 5}
{'tag': '없나', 'count': 5}
{'tag': '번도', 'count': 5}
{'tag': '친구를', 'count': 5}
{'tag': '오빠를', 'count': 5}
{'tag': '몰라도', 'count': 5}
{'tag': '부모님', 'count': 5}
{'tag': '났어', 'count': 5}
{'tag': '게임이', 'count': 5}
{'tag': '일찍', 'count': 5}
{'tag': '속의', 'count': 5}
{'tag': '시간도', 'count': 5}
{'tag': '사실을', 'count': 5}
{'tag': '바람에', 'count': 5}
{'tag': '제시카', 'count': 5}
{'tag': '너는', 'count': 5}
{'tag': '저것', 'count': 5}
{'tag': '여잔', 'count': 5}
{'tag': '싫어하는', 'count': 5}
{'tag': '나무', 'count': 5}
{'tag': '똑같아', 'count': 5}
{'tag': '올해', 'count': 5}
{'tag': '질문', 'count': 5}
{'tag': '이유를', 'count': 5}
{'tag': '마음을', 'count': 5}
{'tag': '리가', 'count': 5}
{'tag': '파는', 'count': 5}
{'tag': '들었지', 'count': 5}
{'tag': '목소리가', 'count': 5}
{'tag': '으악', 'count': 5}
{'tag': '끝이야', 'count': 5}
{'tag': '나가서', 'count': 5}
{'tag': '그만두고', 'count': 5}
{'tag': '매년', 'count': 5}
{'tag': '넣어', 'count': 5}
{'tag': '있다가', 'count': 5}
{'tag': '물건', 'count': 5}
{'tag': '분홍색', 'count': 5}
{'tag': '로스한테', 'count': 5}
{'tag': '아무렴', 'count': 5}
{'tag': '보일', 'count': 5}
{'tag': '아이스크림', 'count': 5}
{'tag': '개도', 'count': 5}
{'tag': '전화로', 'count': 5}
{'tag': '오빤', 'count': 5}
{'tag': '때문이죠', 'count': 5}
{'tag': '오지', 'count': 5}
{'tag': '일도', 'count': 5}
{'tag': '방을', 'count': 5}
{'tag': '가슴을', 'count': 5}
{'tag': '아버지가', 'count': 5}
{'tag': '어디죠', 'count': 5}
{'tag': '제니스', 'count': 5}
{'tag': '참아', 'count': 5}
{'tag': '세상에서', 'count': 5}
{'tag': '여태', 'count': 5}
{'tag': '공룡', 'count': 5}
{'tag': '바지', 'count': 5}
{'tag': '불이', 'count': 5}
{'tag': '부모님께', 'count': 5}
{'tag': '가면', 'count': 5}
{'tag': '보게', 'count': 5}
{'tag': '삼촌이', 'count': 5}
{'tag': '자리가', 'count': 5}
{'tag': '가운데', 'count': 5}
{'tag': '준비됐어', 'count': 5}
{'tag': '뛰어', 'count': 5}
{'tag': '정말이에요', 'count': 5}
{'tag': '심각한', 'count': 5}
{'tag': '아파', 'count': 5}
{'tag': '배우', 'count': 5}
{'tag': '너야', 'count': 5}
{'tag': '갔지', 'count': 5}
{'tag': '스웨터', 'count': 5}
{'tag': '줘야지', 'count': 5}
{'tag': '좋을', 'count': 5}
{'tag': '애들', 'count': 5}
{'tag': '그러니', 'count': 5}
{'tag': '불러', 'count': 5}
{'tag': '액션', 'count': 5}
{'tag': '진심으로', 'count': 5}
{'tag': '뜻이죠', 'count': 5}
{'tag': '두사람', 'count': 5}
{'tag': '엉덩이', 'count': 5}
{'tag': '같더라', 'count': 5}
{'tag': '누구나', 'count': 5}
{'tag': '어쩜', 'count': 5}
{'tag': '생각해요', 'count': 5}
{'tag': '가져', 'count': 5}
{'tag': '먹었지', 'count': 5}
{'tag': '할까요', 'count': 5}
{'tag': '얼굴을', 'count': 5}
{'tag': '자기를', 'count': 5}
{'tag': '골라', 'count': 5}
{'tag': '않은', 'count': 5}
{'tag': '재미는', 'count': 5}
{'tag': '괜찮았어', 'count': 5}
{'tag': '누군', 'count': 5}
{'tag': '써요', 'count': 5}
{'tag': '어차피', 'count': 5}
{'tag': '찼어', 'count': 5}
{'tag': '속에', 'count': 5}
{'tag': '키스', 'count': 5}
